Year,Month,Visitors,Average high temperature,Average low temperature,Average temperature,extra vacation,Island,Country
2013,12,864666.9804,63.4,49.7,56.55,2,Oahu,US_East
2014,1,819517.4912,67.4,52.7,60.05,2,Oahu,US_East
2014,2,814909.8956,69.3,55.4,62.35,1,Oahu,US_East
2014,3,933364.1487,68.9,54,61.45,0,Oahu,US_East
2014,4,744416.5422,70.6,54.3,62.45,1,Oahu,US_East
2014,5,879137.0247,71.1,56.3,63.7,0,Oahu,US_East
2014,6,1041431.956,71.3,54.4,62.85,1,Oahu,US_East
2014,7,1067600.614,75.2,58.4,66.8,0,Oahu,US_East
2014,8,874095.907,76.4,58.4,67.4,0,Oahu,US_East
2014,9,683066.4928,65.6,51.6,58.6,1,Oahu,US_East
2014,10,733279.1294,74.2,59.4,66.8,1,Oahu,US_East
2014,11,650135.9665,71.9,56.5,64.2,2,Oahu,US_East
2014,12,938425.7522,67.9,51,59.45,2,Oahu,US_East
2015,1,780015.9906,62.9,48.2,55.55,2,Oahu,US_East
2015,2,748959.7095,68.8,53.9,61.35,1,Oahu,US_East
2015,3,950556.8246,68,52.5,60.25,0,Oahu,US_East
2015,4,766916.0713,72.2,55,63.6,1,Oahu,US_East
2015,5,925018.4193,65.6,51.5,58.55,0,Oahu,US_East
2015,6,1153001.846,73.1,55.5,64.3,1,Oahu,US_East
2015,7,1156579.593,75.5,60.3,67.9,0,Oahu,US_East
2015,8,897926.164,77,62.9,69.95,0,Oahu,US_East
2015,9,666389.0586,73.4,60.4,66.9,1,Oahu,US_East
2015,10,809119.527,75.3,59.5,67.4,1,Oahu,US_East
2015,11,738815.6496,71.6,56.2,63.9,2,Oahu,US_East
2015,12,989108.8229,50.1,38.7,44.4,2,Oahu,US_East
2007,1,99100.60611,80.9,68.8,74.85,2,Oahu,US_West
2007,2,105206.567,80.2,66.7,73.45,1,Oahu,US_West
2007,3,121684.3539,80.5,67.9,74.2,0,Oahu,US_West
2007,4,128755.4457,83.6,69.7,76.65,1,Oahu,US_West
2007,5,123821.7021,85,71.6,78.3,0,Oahu,US_West
2007,6,139099.3127,87.3,74.1,80.7,1,Oahu,US_West
2007,7,149441.6928,88,75.2,81.6,0,Oahu,US_West
2007,8,160439.7939,88.3,75.8,82.05,0,Oahu,US_West
2007,9,104077.1671,88.2,74.9,81.55,1,Oahu,US_West
2007,10,113449.7374,86.3,74,80.15,1,Oahu,US_West
2007,11,118541.8684,82.7,70.5,76.6,2,Oahu,US_West
2007,12,132747.3183,80,71.1,75.55,2,Oahu,US_West
2008,1,101100.1416,79.5,67.6,73.55,2,Oahu,US_West
2008,2,105642.8513,81,68.4,74.7,1,Oahu,US_West
2008,3,118530.9254,83.8,70.7,77.25,0,Oahu,US_West
2008,4,105803.8225,83.7,70.7,77.2,1,Oahu,US_West
2008,5,103524.7437,85.5,72.9,79.2,0,Oahu,US_West
2008,6,114349.046,86.8,74.1,80.45,1,Oahu,US_West
2008,7,118790.95,88.9,75.5,82.2,0,Oahu,US_West
2008,8,115088.2444,88.4,74.8,81.6,0,Oahu,US_West
2008,9,79422.20482,87.4,73.5,80.45,1,Oahu,US_West
2008,10,88898.45381,85.6,73.7,79.65,1,Oahu,US_West
2008,11,99661.30732,83.2,71.3,77.25,2,Oahu,US_West
2008,12,104023.0384,83.2,71.3,77.25,2,Oahu,US_West
2009,1,87361.77083,66.9,52.7,59.8,2,Oahu,US_West
2009,2,91062.91971,66.9,51.4,59.15,1,Oahu,US_West
2009,3,92026.56519,66.7,52.2,59.45,0,Oahu,US_West
2009,4,107236.8748,68.2,53.5,60.85,1,Oahu,US_West
2009,5,113766.5878,70.2,56.7,63.45,0,Oahu,US_West
2009,6,119506.3406,73.9,51.8,62.85,1,Oahu,US_West
2009,7,131599.95,74.5,58.8,66.65,0,Oahu,US_West
2009,8,131419.3972,76.2,58.9,67.55,0,Oahu,US_West
2009,9,92776.5252,75.6,58,66.8,1,Oahu,US_West
2009,10,91621.70854,75.1,59.8,67.45,1,Oahu,US_West
2009,11,90404.91576,72.5,56.1,64.3,2,Oahu,US_West
2009,12,106233.8704,70.1,53.7,61.9,2,Oahu,US_West
2010,1,87620.98081,69.2,54,61.6,2,Oahu,US_West
2010,2,83195.56219,68,51.7,59.85,1,Oahu,US_West
2010,3,98239.15796,69.1,52.6,60.85,0,Oahu,US_West
2010,4,112351.6022,69.7,53.4,61.55,1,Oahu,US_West
2010,5,110145.4254,71.6,55.4,63.5,0,Oahu,US_West
2010,6,125873,73.3,56,64.65,1,Oahu,US_West
2010,7,131806.3452,74.2,56.5,65.35,0,Oahu,US_West
2010,8,141026.2143,74.3,56.7,65.5,0,Oahu,US_West
2010,9,100901.3157,74.3,56.7,65.5,1,Oahu,US_West
2010,10,108356.1054,74,57,65.5,1,Oahu,US_West
2010,11,105258,72.1,55.9,64,2,Oahu,US_West
2010,12,112858.0253,70,55.4,62.7,2,Oahu,US_West
2011,1,97517.40878,67.8,53.1,60.45,2,Oahu,US_West
2011,2,93740.95044,68.2,54.7,61.45,1,Oahu,US_West
2011,3,104541.6724,69.8,54.5,62.15,0,Oahu,US_West
2011,4,113263.6482,69.7,55.3,62.5,1,Oahu,US_West
2011,5,109671.9454,71.5,56.6,64.05,0,Oahu,US_West
2011,6,120761.7518,72.1,56.4,64.25,1,Oahu,US_West
2011,7,125981.4368,73.6,56.5,65.05,0,Oahu,US_West
2011,8,127972.5554,74.6,57.1,65.85,0,Oahu,US_West
2011,9,101052.1453,74.2,56.7,65.45,1,Oahu,US_West
2011,10,100333.455,72.9,56.2,64.55,1,Oahu,US_West
2011,11,103720.7575,71,55.5,63.25,2,Oahu,US_West
2011,12,119947.3019,69.4,53.6,61.5,2,Oahu,US_West
2012,1,100927.3601,69.8,53.4,61.6,2,Oahu,US_West
2012,2,94741.79392,65.9,50.6,58.25,1,Oahu,US_West
2012,3,109456.8609,68.8,53,60.9,0,Oahu,US_West
2012,4,117091.4421,69.6,53.3,61.45,1,Oahu,US_West
2012,5,119428.4264,71.4,54.1,62.75,0,Oahu,US_West
2012,6,122901.1497,71.5,55.5,63.5,1,Oahu,US_West
2012,7,131995.7884,72.6,56.2,64.4,0,Oahu,US_West
2012,8,135842.5053,74.5,57.2,65.85,0,Oahu,US_West
2012,9,102980.9913,72.2,56.5,64.4,1,Oahu,US_West
2012,10,108273.7469,73.2,57,65.1,1,Oahu,US_West
2012,11,119318.023,71.8,54.7,63.25,2,Oahu,US_West
2012,12,130362.5356,70.5,54.6,62.55,2,Oahu,US_West
2013,1,102842.2351,68.6,52.8,60.7,2,Oahu,US_West
2013,2,101663.6457,68.8,50.3,59.55,1,Oahu,US_West
2013,3,125615.7304,67.7,51.3,59.5,0,Oahu,US_West
2013,4,122488.2529,67.6,51.9,59.75,1,Oahu,US_West
2013,5,124046.9458,71.1,56.3,63.7,0,Oahu,US_West
2013,6,144969.0496,70.2,54.8,62.5,1,Oahu,US_West
2013,7,144763.3335,74.4,57.9,66.15,0,Oahu,US_West
2013,8,137559.4639,74.9,57,65.95,0,Oahu,US_West
2013,9,93809.11275,75.6,58.2,66.9,1,Oahu,US_West
2013,10,102159.8806,73.2,58.1,65.65,1,Oahu,US_West
2013,11,111399.1733,62.2,49,55.6,2,Oahu,US_West
2013,12,118070.2194,63.4,49.7,56.55,2,Oahu,US_West
2014,1,102085.7244,67.4,52.7,60.05,2,Oahu,US_West
2014,2,99568.21436,69.3,55.4,62.35,1,Oahu,US_West
2014,3,119522.7889,68.9,54,61.45,0,Oahu,US_West
2014,4,121230.7351,70.6,54.3,62.45,1,Oahu,US_West
2014,5,118627.9898,71.1,56.3,63.7,0,Oahu,US_West
2014,6,143740.2702,71.3,54.4,62.85,1,Oahu,US_West
2014,7,149503.9518,75.2,58.4,66.8,0,Oahu,US_West
2014,8,139738.2827,76.4,58.4,67.4,0,Oahu,US_West
2014,9,101427,65.6,51.6,58.6,1,Oahu,US_West
2014,10,113933.6843,74.2,59.4,66.8,1,Oahu,US_West
2014,11,114740.7013,71.9,56.5,64.2,2,Oahu,US_West
2014,12,128291.1128,67.9,51,59.45,2,Oahu,US_West
2015,1,100589.4987,62.9,48.2,55.55,2,Oahu,US_West
2015,2,106372.5046,68.8,53.9,61.35,1,Oahu,US_West
2015,3,134084.0452,68,52.5,60.25,0,Oahu,US_West
2015,4,126260.516,72.2,55,63.6,1,Oahu,US_West
2015,5,132475.3533,65.6,51.5,58.55,0,Oahu,US_West
2015,6,151954.8909,73.1,55.5,64.3,1,Oahu,US_West
2015,7,155000.7604,75.5,60.3,67.9,0,Oahu,US_West
2015,8,136696.334,77,62.9,69.95,0,Oahu,US_West
2015,9,107770.5378,73.4,60.4,66.9,1,Oahu,US_West
2015,10,116832,75.3,59.5,67.4,1,Oahu,US_West
2015,11,122343.5069,71.6,56.2,63.9,2,Oahu,US_West
2015,12,144022.4038,50.1,38.7,44.4,2,Oahu,US_West
2007,1,120257.0581,80.9,68.8,74.85,2,Molokai,Canada
2007,2,95028.09795,80.2,66.7,73.45,1,Molokai,Canada
2007,3,118014.9508,80.5,67.9,74.2,0,Molokai,Canada
2007,4,72436.95379,83.6,69.7,76.65,1,Molokai,Canada
2007,5,29085.26775,85,71.6,78.3,0,Molokai,Canada
2007,6,6925.509521,87.3,74.1,80.7,1,Molokai,Canada
2007,7,32893.13584,88,75.2,81.6,0,Molokai,Canada
2007,8,74835.50763,88.3,75.8,82.05,0,Molokai,Canada
2007,9,24782.70803,88.2,74.9,81.55,1,Molokai,Canada
2007,10,63149.22887,86.3,74,80.15,1,Molokai,Canada
2007,11,78543.45257,82.7,70.5,76.6,2,Molokai,Canada
2007,12,130680.0899,80,71.1,75.55,2,Molokai,Canada
2008,1,151811.2795,79.5,67.6,73.55,2,Molokai,Canada
2008,2,113552.2404,81,68.4,74.7,1,Molokai,Canada
2008,3,106578.5354,83.8,70.7,77.25,0,Molokai,Canada
2008,4,60114.08148,83.7,70.7,77.2,1,Molokai,Canada
2008,5,50456.91475,85.5,72.9,79.2,0,Molokai,Canada
2008,6,27702.11234,86.8,74.1,80.45,1,Molokai,Canada
2008,7,18604.45319,88.9,75.5,82.2,0,Molokai,Canada
2008,8,27079.90174,88.4,74.8,81.6,0,Molokai,Canada
2008,9,22766.971,87.4,73.5,80.45,1,Molokai,Canada
2008,10,33921.29404,85.6,73.7,79.65,1,Molokai,Canada
2008,11,23111.59016,83.2,71.3,77.25,2,Molokai,Canada
2008,12,37755.23589,83.2,71.3,77.25,2,Molokai,Canada
2009,1,50945.81818,66.9,52.7,59.8,2,Molokai,Canada
2009,2,41031.39655,66.9,51.4,59.15,1,Molokai,Canada
2009,3,45559.84088,66.7,52.2,59.45,0,Molokai,Canada
2009,4,24464.15212,68.2,53.5,60.85,1,Molokai,Canada
2009,5,25564.77895,70.2,56.7,63.45,0,Molokai,Canada
2009,6,7037.498451,73.9,51.8,62.85,1,Molokai,Canada
2009,7,19378.45262,74.5,58.8,66.65,0,Molokai,Canada
2009,8,12572.38577,76.2,58.9,67.55,0,Molokai,Canada
2009,9,16652.58615,75.6,58,66.8,1,Molokai,Canada
2009,10,29737.36948,75.1,59.8,67.45,1,Molokai,Canada
2009,11,47514.89339,72.5,56.1,64.3,2,Molokai,Canada
2009,12,54625.572,70.1,53.7,61.9,2,Molokai,Canada
2010,1,38462.35377,69.2,54,61.6,2,Molokai,Canada
2010,2,53644.38646,68,51.7,59.85,1,Molokai,Canada
2010,3,50421.70882,69.1,52.6,60.85,0,Molokai,Canada
2010,4,19036.69702,69.7,53.4,61.55,1,Molokai,Canada
2010,5,16481.85421,71.6,55.4,63.5,0,Molokai,Canada
2010,6,5934.991119,73.3,56,64.65,1,Molokai,Canada
2010,7,13762.92705,74.2,56.5,65.35,0,Molokai,Canada
2010,8,15564.82948,74.3,56.7,65.5,0,Molokai,Canada
2010,9,12241.93852,74.3,56.7,65.5,1,Molokai,Canada
2010,10,28275.62757,74,57,65.5,1,Molokai,Canada
2010,11,44744.30829,72.1,55.9,64,2,Molokai,Canada
2010,12,36386.2872,70,55.4,62.7,2,Molokai,Canada
2011,1,78586.32614,67.8,53.1,60.45,2,Molokai,Canada
2011,2,45493.20976,68.2,54.7,61.45,1,Molokai,Canada
2011,3,72159.73206,69.8,54.5,62.15,0,Molokai,Canada
2011,4,24651.89991,69.7,55.3,62.5,1,Molokai,Canada
2011,5,13484.59413,71.5,56.6,64.05,0,Molokai,Canada
2011,6,6930.914128,72.1,56.4,64.25,1,Molokai,Canada
2011,7,23075.44411,73.6,56.5,65.05,0,Molokai,Canada
2011,8,15831.22434,74.6,57.1,65.85,0,Molokai,Canada
2011,9,20176.12753,74.2,56.7,65.45,1,Molokai,Canada
2011,10,28864.73355,72.9,56.2,64.55,1,Molokai,Canada
2011,11,35762.63511,71,55.5,63.25,2,Molokai,Canada
2011,12,62563.04638,69.4,53.6,61.5,2,Molokai,Canada
2012,1,55979.71559,69.8,53.4,61.6,2,Molokai,Canada
2012,2,65714.60465,65.9,50.6,58.25,1,Molokai,Canada
2012,3,33255.59134,68.8,53,60.9,0,Molokai,Canada
2012,4,22751.67255,69.6,53.3,61.45,1,Molokai,Canada
2012,5,17988.03711,71.4,54.1,62.75,0,Molokai,Canada
2012,6,18397.88789,71.5,55.5,63.5,1,Molokai,Canada
2012,7,16536.8898,72.6,56.2,64.4,0,Molokai,Canada
2012,8,21227.32994,74.5,57.2,65.85,0,Molokai,Canada
2012,9,19099.65506,72.2,56.5,64.4,1,Molokai,Canada
2012,10,37562.88383,73.2,57,65.1,1,Molokai,Canada
2012,11,40987.12778,71.8,54.7,63.25,2,Molokai,Canada
2012,12,43208.84091,70.5,54.6,62.55,2,Molokai,Canada
2013,1,51390.42506,68.6,52.8,60.7,2,Molokai,Canada
2013,2,72860.1585,68.8,50.3,59.55,1,Molokai,Canada
2013,3,56879.13171,67.7,51.3,59.5,0,Molokai,Canada
2013,4,32026.54095,67.6,51.9,59.75,1,Molokai,Canada
2013,5,15884.97528,71.1,56.3,63.7,0,Molokai,Canada
2013,6,18412.19556,70.2,54.8,62.5,1,Molokai,Canada
2013,7,24250.45849,74.4,57.9,66.15,0,Molokai,Canada
2013,8,15713.85446,74.9,57,65.95,0,Molokai,Canada
2013,9,15948.44236,75.6,58.2,66.9,1,Molokai,Canada
2013,10,40768.68348,73.2,58.1,65.65,1,Molokai,Canada
2013,11,54082.94261,62.2,49,55.6,2,Molokai,Canada
2013,12,61036.62728,63.4,49.7,56.55,2,Molokai,Canada
2014,1,62089.40786,67.4,52.7,60.05,2,Molokai,Canada
2014,2,50733.84716,69.3,55.4,62.35,1,Molokai,Canada
2014,3,33385.69121,68.9,54,61.45,0,Molokai,Canada
2014,4,30532.56376,70.6,54.3,62.45,1,Molokai,Canada
2014,5,20023.48961,71.1,56.3,63.7,0,Molokai,Canada
2014,6,16914.10164,71.3,54.4,62.85,1,Molokai,Canada
2014,7,25398.00097,75.2,58.4,66.8,0,Molokai,Canada
2014,8,25948.00603,76.4,58.4,67.4,0,Molokai,Canada
2014,9,21989.07047,65.6,51.6,58.6,1,Molokai,Canada
2014,10,39174.6263,74.2,59.4,66.8,1,Molokai,Canada
2014,11,55530.22622,71.9,56.5,64.2,2,Molokai,Canada
2014,12,85677.73969,67.9,51,59.45,2,Molokai,Canada
2015,1,73473.91587,62.9,48.2,55.55,2,Molokai,Canada
2015,2,72082.46351,68.8,53.9,61.35,1,Molokai,Canada
2015,3,67528.15542,68,52.5,60.25,0,Molokai,Canada
2015,4,30963.25047,72.2,55,63.6,1,Molokai,Canada
2015,5,23139.80681,65.6,51.5,58.55,0,Molokai,Canada
2015,6,14552.14837,73.1,55.5,64.3,1,Molokai,Canada
2015,7,21356.82465,75.5,60.3,67.9,0,Molokai,Canada
2015,8,22556.31715,77,62.9,69.95,0,Molokai,Canada
2015,9,24113.03795,73.4,60.4,66.9,1,Molokai,Canada
2015,10,38740.69549,75.3,59.5,67.4,1,Molokai,Canada
2015,11,30177.88375,71.6,56.2,63.9,2,Molokai,Canada
2015,12,55670.75484,50.1,38.7,44.4,2,Molokai,Canada
2007,1,249037.1145,80.9,68.8,74.85,2,Molokai,US_West
2007,2,246756.5447,80.2,66.7,73.45,1,Molokai,US_West
2007,3,313931.9152,80.5,67.9,74.2,0,Molokai,US_West
2007,4,260163.8681,83.6,69.7,76.65,1,Molokai,US_West
2007,5,283743.3956,85,71.6,78.3,0,Molokai,US_West
2007,6,307734.9124,87.3,74.1,80.7,1,Molokai,US_West
2007,7,334854.4255,88,75.2,81.6,0,Molokai,US_West
2007,8,322806.8727,88.3,75.8,82.05,0,Molokai,US_West
2007,9,227359.8547,88.2,74.9,81.55,1,Molokai,US_West
2007,10,255991.7543,86.3,74,80.15,1,Molokai,US_West
2007,11,253262.9329,82.7,70.5,76.6,2,Molokai,US_West
2007,12,316723.0776,80,71.1,75.55,2,Molokai,US_West
2008,1,273042.2257,79.5,67.6,73.55,2,Molokai,US_West
2008,2,271168.0016,81,68.4,74.7,1,Molokai,US_West
2008,3,276851.1756,83.8,70.7,77.25,0,Molokai,US_West
2008,4,214721.2658,83.7,70.7,77.2,1,Molokai,US_West
2008,5,216893.0342,85.5,72.9,79.2,0,Molokai,US_West
2008,6,191788.0467,86.8,74.1,80.45,1,Molokai,US_West
2008,7,208930.5582,88.9,75.5,82.2,0,Molokai,US_West
2008,8,188938.4881,88.4,74.8,81.6,0,Molokai,US_West
2008,9,140515.063,87.4,73.5,80.45,1,Molokai,US_West
2008,10,203700.6988,85.6,73.7,79.65,1,Molokai,US_West
2008,11,171881.3291,83.2,71.3,77.25,2,Molokai,US_West
2008,12,182963.527,83.2,71.3,77.25,2,Molokai,US_West
2009,1,167395.1176,66.9,52.7,59.8,2,Molokai,US_West
2009,2,161591.4808,66.9,51.4,59.15,1,Molokai,US_West
2009,3,151120.4572,66.7,52.2,59.45,0,Molokai,US_West
2009,4,181306.3391,68.2,53.5,60.85,1,Molokai,US_West
2009,5,153998.5732,70.2,56.7,63.45,0,Molokai,US_West
2009,6,160579.1038,73.9,51.8,62.85,1,Molokai,US_West
2009,7,224973.6688,74.5,58.8,66.65,0,Molokai,US_West
2009,8,181551.9096,76.2,58.9,67.55,0,Molokai,US_West
2009,9,161593.3072,75.6,58,66.8,1,Molokai,US_West
2009,10,182084.4213,75.1,59.8,67.45,1,Molokai,US_West
2009,11,155876.0417,72.5,56.1,64.3,2,Molokai,US_West
2009,12,186142.1975,70.1,53.7,61.9,2,Molokai,US_West
2010,1,184327.0584,69.2,54,61.6,2,Molokai,US_West
2010,2,162589.5508,68,51.7,59.85,1,Molokai,US_West
2010,3,158645.2419,69.1,52.6,60.85,0,Molokai,US_West
2010,4,161348.608,69.7,53.4,61.55,1,Molokai,US_West
2010,5,152737.0464,71.6,55.4,63.5,0,Molokai,US_West
2010,6,170068.1159,73.3,56,64.65,1,Molokai,US_West
2010,7,214157.1177,74.2,56.5,65.35,0,Molokai,US_West
2010,8,160400,74.3,56.7,65.5,0,Molokai,US_West
2010,9,140599.4083,74.3,56.7,65.5,1,Molokai,US_West
2010,10,188267.9259,74,57,65.5,1,Molokai,US_West
2010,11,175100,72.1,55.9,64,2,Molokai,US_West
2010,12,192955.272,70,55.4,62.7,2,Molokai,US_West
2011,1,183128.7733,67.8,53.1,60.45,2,Molokai,US_West
2011,2,180796.706,68.2,54.7,61.45,1,Molokai,US_West
2011,3,353792.0087,69.8,54.5,62.15,0,Molokai,US_West
2011,4,162913.4837,69.7,55.3,62.5,1,Molokai,US_West
2011,5,152566.5105,71.5,56.6,64.05,0,Molokai,US_West
2011,6,170034.61,72.1,56.4,64.25,1,Molokai,US_West
2011,7,172067.3606,73.6,56.5,65.05,0,Molokai,US_West
2011,8,159764.1477,74.6,57.1,65.85,0,Molokai,US_West
2011,9,140518.2362,74.2,56.7,65.45,1,Molokai,US_West
2011,10,163186.2795,72.9,56.2,64.55,1,Molokai,US_West
2011,11,171974.3064,71,55.5,63.25,2,Molokai,US_West
2011,12,190275.2496,69.4,53.6,61.5,2,Molokai,US_West
2012,1,186340.2974,69.8,53.4,61.6,2,Molokai,US_West
2012,2,197869.1586,65.9,50.6,58.25,1,Molokai,US_West
2012,3,172390.7716,68.8,53,60.9,0,Molokai,US_West
2012,4,167368.0228,69.6,53.3,61.45,1,Molokai,US_West
2012,5,168788.5675,71.4,54.1,62.75,0,Molokai,US_West
2012,6,174937.2517,71.5,55.5,63.5,1,Molokai,US_West
2012,7,225450.6359,72.6,56.2,64.4,0,Molokai,US_West
2012,8,162107.4658,74.5,57.2,65.85,0,Molokai,US_West
2012,9,155922.6337,72.2,56.5,64.4,1,Molokai,US_West
2012,10,174054.8715,73.2,57,65.1,1,Molokai,US_West
2012,11,167081.4686,71.8,54.7,63.25,2,Molokai,US_West
2012,12,218567.8637,70.5,54.6,62.55,2,Molokai,US_West
2013,1,243728.0751,68.6,52.8,60.7,2,Molokai,US_West
2013,2,162129.8225,68.8,50.3,59.55,1,Molokai,US_West
2013,3,177472.3434,67.7,51.3,59.5,0,Molokai,US_West
2013,4,162740.8254,67.6,51.9,59.75,1,Molokai,US_West
2013,5,185711.0109,71.1,56.3,63.7,0,Molokai,US_West
2013,6,186215.8704,70.2,54.8,62.5,1,Molokai,US_West
2013,7,200168.8757,74.4,57.9,66.15,0,Molokai,US_West
2013,8,162794.9292,74.9,57,65.95,0,Molokai,US_West
2013,9,162228.5214,75.6,58.2,66.9,1,Molokai,US_West
2013,10,200344.1554,73.2,58.1,65.65,1,Molokai,US_West
2013,11,188269.6738,62.2,49,55.6,2,Molokai,US_West
2013,12,229512.5907,63.4,49.7,56.55,2,Molokai,US_West
2014,1,215049.0149,67.4,52.7,60.05,2,Molokai,US_West
2014,2,180270.1051,69.3,55.4,62.35,1,Molokai,US_West
2014,3,171442.318,68.9,54,61.45,0,Molokai,US_West
2014,4,178042.0275,70.6,54.3,62.45,1,Molokai,US_West
2014,5,197306.0737,71.1,56.3,63.7,0,Molokai,US_West
2014,6,232637.1253,71.3,54.4,62.85,1,Molokai,US_West
2014,7,224090.1107,75.2,58.4,66.8,0,Molokai,US_West
2014,8,184085.2762,76.4,58.4,67.4,0,Molokai,US_West
2014,9,173612.912,65.6,51.6,58.6,1,Molokai,US_West
2014,10,188474.2646,74.2,59.4,66.8,1,Molokai,US_West
2014,11,206454.2521,71.9,56.5,64.2,2,Molokai,US_West
2014,12,247526.2814,67.9,51,59.45,2,Molokai,US_West
2015,1,243344.8101,62.9,48.2,55.55,2,Molokai,US_West
2015,2,341141.7605,68.8,53.9,61.35,1,Molokai,US_West
2015,3,271253.8281,68,52.5,60.25,0,Molokai,US_West
2015,4,185198.5691,72.2,55,63.6,1,Molokai,US_West
2015,5,221254.486,65.6,51.5,58.55,0,Molokai,US_West
2015,6,219000.3989,73.1,55.5,64.3,1,Molokai,US_West
2015,7,206975.5261,75.5,60.3,67.9,0,Molokai,US_West
2015,8,193789.8307,77,62.9,69.95,0,Molokai,US_West
2015,9,154101.6466,73.4,60.4,66.9,1,Molokai,US_West
2015,10,169218.5061,75.3,59.5,67.4,1,Molokai,US_West
2015,11,170509.7485,71.6,56.2,63.9,2,Molokai,US_West
2015,12,233957.4396,50.1,38.7,44.4,2,Molokai,US_West
2007,1,79875.82456,80.9,68.8,74.85,2,Molokai,Japan
2007,2,72554.84546,80.2,66.7,73.45,1,Molokai,Japan
2007,3,96372.04543,80.5,67.9,74.2,0,Molokai,Japan
2007,4,46924.62762,83.6,69.7,76.65,1,Molokai,Japan
2007,5,177949.5097,85,71.6,78.3,0,Molokai,Japan
2007,6,34830.33527,87.3,74.1,80.7,1,Molokai,Japan
2007,7,156661.9465,88,75.2,81.6,0,Molokai,Japan
2007,8,285536.418,88.3,75.8,82.05,0,Molokai,Japan
2007,9,162637.602,88.2,74.9,81.55,1,Molokai,Japan
2007,10,158119.7575,86.3,74,80.15,1,Molokai,Japan
2007,11,290511.9554,82.7,70.5,76.6,2,Molokai,Japan
2007,12,83764.55886,80,71.1,75.55,2,Molokai,Japan
2008,1,159814.5695,79.5,67.6,73.55,2,Molokai,Japan
2008,2,65802.90206,81,68.4,74.7,1,Molokai,Japan
2008,3,253641.8584,83.8,70.7,77.25,0,Molokai,Japan
2008,4,53898.06279,83.7,70.7,77.2,1,Molokai,Japan
2008,5,112172.502,85.5,72.9,79.2,0,Molokai,Japan
2008,6,173785.6321,86.8,74.1,80.45,1,Molokai,Japan
2008,7,217194.5599,88.9,75.5,82.2,0,Molokai,Japan
2008,8,192326.1562,88.4,74.8,81.6,0,Molokai,Japan
2008,9,109875.8811,87.4,73.5,80.45,1,Molokai,Japan
2008,10,55473.31443,85.6,73.7,79.65,1,Molokai,Japan
2008,11,90916.29134,83.2,71.3,77.25,2,Molokai,Japan
2008,12,117419.7626,83.2,71.3,77.25,2,Molokai,Japan
2009,1,68033.77848,66.9,52.7,59.8,2,Molokai,Japan
2009,2,264235.0183,66.9,51.4,59.15,1,Molokai,Japan
2009,3,175818.3857,66.7,52.2,59.45,0,Molokai,Japan
2009,4,106592.3934,68.2,53.5,60.85,1,Molokai,Japan
2009,5,30367.34694,70.2,56.7,63.45,0,Molokai,Japan
2009,6,47005.0135,73.9,51.8,62.85,1,Molokai,Japan
2009,7,196246.9928,74.5,58.8,66.65,0,Molokai,Japan
2009,8,13274.36855,76.2,58.9,67.55,0,Molokai,Japan
2009,9,29330.90521,75.6,58,66.8,1,Molokai,Japan
2009,10,44292.05878,75.1,59.8,67.45,1,Molokai,Japan
2009,11,223134.4485,72.5,56.1,64.3,2,Molokai,Japan
2009,12,268599.1416,70.1,53.7,61.9,2,Molokai,Japan
2010,1,24682.51171,69.2,54,61.6,2,Molokai,Japan
2010,2,205089.0352,68,51.7,59.85,1,Molokai,Japan
2010,3,77347.36065,69.1,52.6,60.85,0,Molokai,Japan
2010,4,47467.99254,69.7,53.4,61.55,1,Molokai,Japan
2010,5,128680.3541,71.6,55.4,63.5,0,Molokai,Japan
2010,6,87002.55988,73.3,56,64.65,1,Molokai,Japan
2010,7,88829.93197,74.2,56.5,65.35,0,Molokai,Japan
2010,8,104693.0181,74.3,56.7,65.5,0,Molokai,Japan
2010,9,35464.07293,74.3,56.7,65.5,1,Molokai,Japan
2010,10,88089.04169,74,57,65.5,1,Molokai,Japan
2010,11,54062.16616,72.1,55.9,64,2,Molokai,Japan
2010,12,493587.6402,70,55.4,62.7,2,Molokai,Japan
2011,1,25609.13816,67.8,53.1,60.45,2,Molokai,Japan
2011,2,312512.153,68.2,54.7,61.45,1,Molokai,Japan
2011,3,169000.9595,69.8,54.5,62.15,0,Molokai,Japan
2011,4,120779.7798,69.7,55.3,62.5,1,Molokai,Japan
2011,5,110682.8182,71.5,56.6,64.05,0,Molokai,Japan
2011,6,279400.1138,72.1,56.4,64.25,1,Molokai,Japan
2011,7,101479.3103,73.6,56.5,65.05,0,Molokai,Japan
2011,8,49739.55685,74.6,57.1,65.85,0,Molokai,Japan
2011,9,76675.82393,74.2,56.7,65.45,1,Molokai,Japan
2011,10,240611.61,72.9,56.2,64.55,1,Molokai,Japan
2011,11,78928.73139,71,55.5,63.25,2,Molokai,Japan
2011,12,233263.8836,69.4,53.6,61.5,2,Molokai,Japan
2012,1,179198.1853,69.8,53.4,61.6,2,Molokai,Japan
2012,2,126808.1633,65.9,50.6,58.25,1,Molokai,Japan
2012,3,87786.02392,68.8,53,60.9,0,Molokai,Japan
2012,4,79528.48485,69.6,53.3,61.45,1,Molokai,Japan
2012,5,38776.14527,71.4,54.1,62.75,0,Molokai,Japan
2012,6,2213.653294,71.5,55.5,63.5,1,Molokai,Japan
2012,7,234585.9335,72.6,56.2,64.4,0,Molokai,Japan
2012,8,198108.3857,74.5,57.2,65.85,0,Molokai,Japan
